Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber
HCC5647	T4	19	51647590	51728939	6
HCC5647	T4	19	51728983	52223113	2
HCC5647	T4	19	52468813	53518463	3
HCC5647	T4	19	53571775	55086870	2
HCC5647	T4	19	55087250	55351058	3
HCC5647	T4	19	55420591	56284597	2
HCC5647	T4	19	56288813	57901542	2
HCC5647	T4	19	57987074	59084372	2
HCC5647	T4	20	68259	33298177	2
HCC5647	T4	20	33442323	58515052	2
HCC5647	T4	20	58563929	62871248	2
HCC5647	T4	21	16337458	32555051	3
HCC5647	T4	21	32624023	33984587	2
HCC5647	T4	21	34399131	34602956	2
HCC5647	T4	21	35791510	37442532	3
HCC5647	T4	21	37537037	38878692	2
HCC5647	T4	21	41384905	42749075	3
HCC5647	T4	21	42749539	43325947	2
HCC5647	T4	21	43410954	43548055	3
HCC5647	T4	21	43639371	47746460	2
HCC5647	T4	21	47754273	48084365	1
HCC5647	T4	22	16287266	21106104	1
HCC5647	T4	22	21150256	22385755	1
HCC5647	T4	22	22385760	22471952	5
HCC5647	T4	22	22556098	23055704	2
HCC5647	T4	22	23135043	23236045	4
HCC5647	T4	22	23401503	24645054	2
HCC5647	T4	22	24826948	29877075	1
HCC5647	T4	22	29926879	30776262	2
HCC5647	T4	22	30822723	30988286	1
HCC5647	T4	22	31032372	32073132	1
HCC5647	T4	22	32107874	34046801	2
HCC5647	T4	22	35695864	36055733	1
HCC5647	T4	22	36122584	36662112	5
HCC5647	T4	22	36678647	40658141	1
HCC5647	T4	22	40660666	41347584	1
HCC5647	T4	22	41550972	42084777	1
HCC5647	T4	22	42089418	51208080	1
HCC5647	T4	X	100743459	101396319	2
HCC5647	T5	1	138488	23191724	2
HCC5647	T5	1	23219245	120906360	2
HCC5647	T5	1	144921930	157805992	6
HCC5647	T5	1	157809143	160394321	2
HCC5647	T5	1	160604266	166040057	7
HCC5647	T5	1	166123917	179503980	3
HCC5647	T5	1	179544657	247615408	2
HCC5647	T5	1	247654224	248738115	8
HCC5647	T5	1	249106160	249212637	2
HCC5647	T5	2	41449	89161143	1
HCC5647	T5	2	91936016	133403142	1
HCC5647	T5	2	133427363	179345725	1
HCC5647	T5	2	179392963	179459364	7
HCC5647	T5	2	179460256	179702514	3
HCC5647	T5	2	180810065	220149778	2
HCC5647	T5	2	220150645	242946660	1
HCC5647	T5	3	239350	16927095	2
HCC5647	T5	3	20026872	36780136	2
HCC5647	T5	3	36869663	36899054	7
HCC5647	T5	3	37032714	107492551	2
HCC5647	T5	3	107646592	113342447	1
HCC5647	T5	3	113373792	113379408	9
HCC5647	T5	3	113464649	140866206	1
HCC5647	T5	3	141011057	141164798	8
HCC5647	T5	3	141457039	150877728	1
HCC5647	T5	3	152555094	197847371	1
HCC5647	T5	4	53238	37247102	1
HCC5647	T5	4	37445220	37590664	14
HCC5647	T5	4	37591650	71346913	2
HCC5647	T5	4	71471906	71555534	8
HCC5647	T5	4	71704917	190904716	2
HCC5647	T5	5	140384	3601317	2
HCC5647	T5	5	4419987	175843367	2
HCC5647	T5	5	175875066	176524706	2
HCC5647	T5	5	176562103	176729902	8
HCC5647	T5	5	176729944	180687851	2
HCC5647	T5	6	203388	46657014	2
HCC5647	T5	6	46657018	56966742	3
HCC5647	T5	6	57011810	170871464	2
HCC5647	T5	7	193415	5779331	2
HCC5647	T5	7	5780592	21640805	2
HCC5647	T5	7	21813374	100663507	2
HCC5647	T5	7	100675346	100687115	14
HCC5647	T5	7	100694843	102113545	2
HCC5647	T5	7	102136494	141385394	2
HCC5647	T5	7	142459689	143982806	3
HCC5647	T5	7	144015462	151805440	2
HCC5647	T5	7	151845230	151879689	14
HCC5647	T5	7	152142473	158902747	2
HCC5647	T5	8	182713	24772395	2
HCC5647	T5	8	24773060	24776089	6
HCC5647	T5	8	24812938	105106956	2
HCC5647	T5	8	107670217	139895407	2
HCC5647	T5	8	139895409	146278799	2
HCC5647	T5	9	116864	27212854	2
HCC5647	T5	9	27949338	34646897	3
HCC5647	T5	9	34647000	34835585	10
HCC5647	T5	9	34971277	43628357	3
HCC5647	T5	9	66457080	78790106	2
HCC5647	T5	9	79634584	96847112	2
HCC5647	T5	9	97080889	104357189	2
HCC5647	T5	9	104432328	114246704	3
HCC5647	T5	9	114246706	125140278	2
HCC5647	T5	9	125140542	125797860	6
HCC5647	T5	9	125877311	135906536	2
HCC5647	T5	9	135917539	141071784	2
HCC5647	T5	10	93002	5435591	2
HCC5647	T5	10	5435663	24820937	2
HCC5647	T5	10	24821885	26463494	7
HCC5647	T5	10	26500723	43871199	3
HCC5647	T5	10	43871404	44053471	6
HCC5647	T5	10	44868375	52834897	1
HCC5647	T5	10	53457491	53459356	6
HCC5647	T5	10	54074216	61666118	1
HCC5647	T5	10	63212639	70481488	2
HCC5647	T5	10	70715919	75758091	1
HCC5647	T5	10	76735306	76790734	4
HCC5647	T5	10	76790736	90967022	1
HCC5647	T5	10	91143789	98469732	2
HCC5647	T5	10	98714764	98744846	10
HCC5647	T5	10	98760843	118897616	1
HCC5647	T5	10	118968979	119045001	4
HCC5647	T5	10	119133824	129868149	1
HCC5647	T5	10	131557385	135491369	1
HCC5647	T5	11	193051	4411723	1
HCC5647	T5	11	4614930	6221397	8
HCC5647	T5	11	6226835	6479148	2
HCC5647	T5	11	6499694	7693866	3
HCC5647	T5	11	7750009	7983016	9
HCC5647	T5	11	8111632	48149548	2
HCC5647	T5	11	48366929	56468822	5
HCC5647	T5	11	56949340	63668520	2
HCC5647	T5	11	63669445	77301719	2
HCC5647	T5	11	77378083	89956035	2
HCC5647	T5	11	92085229	92565206	7
HCC5647	T5	11	92577042	123601647	2
HCC5647	T5	11	124189125	134257887	2
HCC5647	T5	12	91954	4725081	2
HCC5647	T5	12	4872346	6660271	2
HCC5647	T5	12	6660591	6707512	4
HCC5647	T5	12	6729079	12419697	2
HCC5647	T5	12	12482936	13154758	2
HCC5647	T5	12	13715719	46123983	2
HCC5647	T5	12	46320500	56211944	2
HCC5647	T5	12	56216798	56494105	4
HCC5647	T5	12	56494782	56661906	2
HCC5647	T5	12	56824589	57430848	3
HCC5647	T5	12	57472398	57630708	2
HCC5647	T5	12	57630767	58024146	3
HCC5647	T5	12	58024237	77158179	2
HCC5647	T5	12	78444509	122761075	2
HCC5647	T5	12	122812542	122958855	4
HCC5647	T5	12	122985243	129308405	1
HCC5647	T5	12	129558418	133808210	1
HCC5647	T5	13	19751019	43930169	1
HCC5647	T5	13	45147210	45149476	10
HCC5647	T5	13	45149481	99853262	2
HCC5647	T5	13	99853281	99948451	6
HCC5647	T5	13	99966342	110438412	3
HCC5647	T5	13	110801458	115047717	2
HCC5647	T5	14	20228040	20841942	5
HCC5647	T5	14	20844137	37717326	2
HCC5647	T5	14	38060565	51027123	1
HCC5647	T5	14	51382394	70527475	1
HCC5647	T5	14	71108844	94756937	1
HCC5647	T5	14	94832354	94936268	6
HCC5647	T5	14	95029756	95236344	2
HCC5647	T5	14	95884115	102463606	1
HCC5647	T5	14	102481384	102906902	2
HCC5647	T5	14	102918645	105399322	1
HCC5647	T5	14	105404357	106478343	1
HCC5647	T5	14	106518475	107259812	3
HCC5647	T5	15	20279335	22319306	2
HCC5647	T5	15	22344951	22483037	8
HCC5647	T5	15	22705259	29561910	1
HCC5647	T5	15	30000800	33955085	2
HCC5647	T5	15	34635113	42868069	2
HCC5647	T5	15	42976458	42986927	15
HCC5647	T5	15	43017551	43803462	2
HCC5647	T5	15	43813472	43817161	10
HCC5647	T5	15	43817162	64673675	2
HCC5647	T5	15	64791986	64968573	7
HCC5647	T5	15	64970262	77406926	2
HCC5647	T5	15	77406929	77474289	6
HCC5647	T5	15	77906386	101606972	2
HCC5647	T5	15	101607251	101719023	10
HCC5647	T5	15	101719028	102389808	1
HCC5647	T5	16	97450	428040	1
HCC5647	T5	16	447839	3199803	2
HCC5647	T5	16	3293013	3407111	3
HCC5647	T5	16	3486450	5127543	2
HCC5647	T5	16	5648775	8620040	1
HCC5647	T5	16	8736223	8740487	6
HCC5647	T5	16	8870076	9185989	2
HCC5647	T5	16	9856995	12008903	2
HCC5647	T5	16	12009107	12182104	4
HCC5647	T5	16	12618487	13329199	1
HCC5647	T5	16	15068623	19896627	2
HCC5647	T5	16	21544176	23464414	2
HCC5647	T5	16	23652207	24682359	2
HCC5647	T5	16	24829818	25228790	2
HCC5647	T5	16	25251092	25268436	12
HCC5647	T5	16	27356165	27709794	2
HCC5647	T5	16	27751338	29982915	2
HCC5647	T5	16	29990084	30718827	2
HCC5647	T5	16	30776324	31993465	2
HCC5647	T5	16	32077120	32937019	2
HCC5647	T5	16	33730596	51171290	1
HCC5647	T5	16	51171371	51173790	6
HCC5647	T5	16	51173795	68119798	1
HCC5647	T5	16	68265073	68877673	1
HCC5647	T5	16	69143108	69600343	1
HCC5647	T5	16	69725664	69728152	6
HCC5647	T5	16	69760134	80575065	1
HCC5647	T5	16	81087564	81679240	2
HCC5647	T5	16	81711708	88923747	1
HCC5647	T5	16	88926089	89265565	1
HCC5647	T5	16	89299372	90162570	1
HCC5647	T5	17	6003	15458679	1
HCC5647	T5	17	15526788	18638481	1
HCC5647	T5	17	18861870	18996976	1
HCC5647	T5	17	19186240	19999995	3
HCC5647	T5	17	20135400	26901249	2
HCC5647	T5	17	26925546	27944782	2
HCC5647	T5	17	27945023	27963866	10
HCC5647	T5	17	27993823	37557726	2
HCC5647	T5	17	37627188	41026333	2
HCC5647	T5	17	41062858	41180286	4
HCC5647	T5	17	41180389	56565699	2
HCC5647	T5	17	56738755	61895703	2
HCC5647	T5	17	61897176	61909400	6
HCC5647	T5	17	61911439	65074740	2
HCC5647	T5	17	65105201	71232990	3
HCC5647	T5	17	71281422	74283992	2
HCC5647	T5	17	74303308	81083360	2
HCC5647	T5	18	47395	21595061	2
HCC5647	T5	18	23806939	31326643	3
HCC5647	T5	18	31802944	61089587	2
HCC5647	T5	18	67068427	77927009	2
HCC5647	T5	19	281411	8933442	2
HCC5647	T5	19	9045524	9226247	12
HCC5647	T5	19	9251086	30019443	2
HCC5647	T5	19	30020704	44303270	2
HCC5647	T5	19	44418449	45254838	3
HCC5647	T5	19	45259434	51321865	2
HCC5647	T5	19	51322373	53385207	3
HCC5647	T5	19	53513115	53553624	20
HCC5647	T5	19	53571775	57176665	2
HCC5647	T5	19	57176668	57986685	11
HCC5647	T5	19	57987074	59084372	2
HCC5647	T5	20	68259	2597063	2
HCC5647	T5	20	2597643	2644205	4
HCC5647	T5	20	2644208	13765941	2
HCC5647	T5	20	16359321	20377502	2
HCC5647	T5	20	21492570	25604606	2
HCC5647	T5	20	25657375	30822463	2
HCC5647	T5	20	31040591	33298177	2
HCC5647	T5	20	33442323	34214736	2
HCC5647	T5	20	34218618	45905629	2
HCC5647	T5	20	46292195	47874205	2
HCC5647	T5	20	47886523	47991643	5
HCC5647	T5	20	48098435	49493248	2
HCC5647	T5	20	49507987	49511122	10
HCC5647	T5	20	49574895	56138702	2
HCC5647	T5	20	56190942	62871248	2
HCC5647	T5	21	9825960	33984587	2
HCC5647	T5	21	35791510	42749075	2
HCC5647	T5	21	42749539	48084365	2
HCC5647	T5	22	16287266	21106104	1
HCC5647	T5	22	21150256	22385755	1
HCC5647	T5	22	22385760	23401892	2
HCC5647	T5	22	23403987	24645054	1
HCC5647	T5	22	24826948	32073132	1
HCC5647	T5	22	32107874	35481721	1
HCC5647	T5	22	35695864	36055733	1
HCC5647	T5	22	36122584	36662112	4
HCC5647	T5	22	36678647	40658141	1
HCC5647	T5	22	40660666	46654074	1
HCC5647	T5	22	46654078	46657983	5
HCC5647	T5	22	46657988	51208080	1
HCC5647	T5	X	73040506	73072594	4
HCC6046	T1	1	721411	11190828	1
HCC6046	T1	1	11193125	41494536	2
HCC6046	T1	1	41827530	115829470	2
HCC6046	T1	1	116206097	152085567	3
HCC6046	T1	1	152086333	153004922	6
HCC6046	T1	1	153233369	156878134	3
HCC6046	T1	1	156878498	224378027	3
HCC6046	T1	1	224424033	247492982	3
HCC6046	T1	1	247587282	249212637	4
HCC6046	T1	2	41449	157186728	2
HCC6046	T1	2	158114640	170092645	3
HCC6046	T1	2	170148739	179368625	2
HCC6046	T1	2	179391768	179702514	3
HCC6046	T1	2	179769994	238234465	2
HCC6046	T1	2	238242089	238268050	6
HCC6046	T1	2	238268712	242946660	2
HCC6046	T1	3	239350	130286071	2
HCC6046	T1	3	130300372	134278230	2
HCC6046	T1	3	134346492	138170972	2
HCC6046	T1	3	138664717	140401973	2
HCC6046	T1	3	140406546	141164798	4
HCC6046	T1	3	141290219	150129114	2
HCC6046	T1	3	150263406	170137168	2
HCC6046	T1	3	170140841	170198898	5
HCC6046	T1	3	170587771	180320172	2
HCC6046	T1	3	180372508	186288802	2
HCC6046	T1	3	186335003	188327666	3
HCC6046	T1	3	189526029	195492018	2
HCC6046	T1	3	195505637	195516350	5
HCC6046	T1	3	195516351	197687363	2
HCC6046	T1	4	53238	515843	2
HCC6046	T1	4	517184	1843577	1
HCC6046	T1	4	1844590	1957988	4
HCC6046	T1	4	1978142	3015636	2
HCC6046	T1	4	3227357	3590985	2
HCC6046	T1	4	3590990	5975536	2
HCC6046	T1	4	5990298	6031557	6
HCC6046	T1	4	6037651	10080667	2
HCC6046	T1	4	10100597	13548886	2
HCC6046	T1	4	13600574	13606726	4
HCC6046	T1	4	13614957	16005094	2
HCC6046	T1	4	16228310	25676166	3
HCC6046	T1	4	25676170	36261617	2
HCC6046	T1	4	36285569	37592652	4
HCC6046	T1	4	37687748	40124844	2
HCC6046	T1	4	40427792	48493169	2
HCC6046	T1	4	48501396	88415750	1
HCC6046	T1	4	88533374	88929525	3
HCC6046	T1	4	88989038	89670265	1
HCC6046	T1	4	90872714	140640785	1
HCC6046	T1	4	140640788	140811003	4
HCC6046	T1	4	140811109	190905693	1
HCC6046	T1	5	140384	9123019	2
HCC6046	T1	5	10250294	23526678	2
HCC6046	T1	5	23526711	23527927	8
HCC6046	T1	5	24487762	140308958	2
HCC6046	T1	5	140346343	140724970	3
HCC6046	T1	5	140724975	156899970	2
HCC6046	T1	5	156904637	176316690	2
HCC6046	T1	5	176395552	180687851	2
HCC6046	T1	6	203388	44218148	2
HCC6046	T1	6	44220903	70071390	3
HCC6046	T1	6	70500232	163587333	2
HCC6046	T1	6	163600096	170871464	2
HCC6046	T1	7	193415	6661261	1
HCC6046	T1	7	6661468	64453176	2
HCC6046	T1	7	64852733	76610517	1
HCC6046	T1	7	76619593	88424105	2
HCC6046	T1	7	88962651	95157533	4
HCC6046	T1	7	95225305	100610390	2
HCC6046	T1	7	100634877	100780453	4
HCC6046	T1	7	100802162	102389966	2
HCC6046	T1	7	102574241	127732127	3
HCC6046	T1	7	127954674	141177062	3
HCC6046	T1	7	141364680	144098649	4
HCC6046	T1	7	144098877	158890004	3
HCC6046	T1	8	182713	18623068	2
HCC6046	T1	8	18729061	19363353	6
HCC6046	T1	8	19456448	42841999	2
HCC6046	T1	8	42849490	99135685	2
HCC6046	T1	8	99142168	128751271	4
HCC6046	T1	8	128752670	131922168	9
HCC6046	T1	8	132051557	139895407	2
HCC6046	T1	8	139895409	146278799	1
HCC6046	T1	9	116864	26947056	2
HCC6046	T1	9	27157796	35842017	3
HCC6046	T1	9	35842128	125936166	2
HCC6046	T1	9	125941263	138719301	2
HCC6046	T1	9	138829999	141016420	1
HCC6046	T1	10	93002	14870261	2
HCC6046	T1	10	14884096	49812902	2
HCC6046	T1	10	50178098	129914282	2
HCC6046	T1	10	129914712	135491369	2
HCC6046	T1	11	197313	4127480	1
HCC6046	T1	11	4139560	8123179	3
HCC6046	T1	11	8132181	55659117	2
HCC6046	T1	11	55681121	61032873	4
HCC6046	T1	11	61039139	63532068	3
HCC6046	T1	11	63532200	65425982	2
HCC6046	T1	11	65428934	66476448	4
HCC6046	T1	11	66610236	71727465	7
HCC6046	T1	11	71797251	134257887	1
HCC6046	T1	12	176030	108634345	2
HCC6046	T1	12	108638186	109025704	3
HCC6046	T1	12	109181773	133780668	2
HCC6046	T1	13	19748064	23253489	1
HCC6046	T1	13	23904273	25480574	2
HCC6046	T1	13	25485892	29233394	1
HCC6046	T1	13	29286781	29600812	4
HCC6046	T1	13	29933341	101760119	1
HCC6046	T1	13	101795162	103402686	3
HCC6046	T1	13	103410739	110960499	1
HCC6046	T1	13	111109637	114622731	1
HCC6046	T1	13	114751072	115051982	1
HCC6046	T1	14	19553435	23239139	4
HCC6046	T1	14	23239230	23745505	2
HCC6046	T1	14	23745507	23999610	3
HCC6046	T1	14	23999612	24031821	7
HCC6046	T1	14	24034584	26917648	3
HCC6046	T1	14	26949156	94596014	1
HCC6046	T1	14	94935528	102829010	1
HCC6046	T1	14	102829055	106330148	1
HCC6046	T1	14	106330243	106994225	2
HCC6046	T1	14	107013021	107259812	4
HCC6046	T1	15	20433876	20875072	1
HCC6046	T1	15	20876394	22414394	2
HCC6046	T1	15	22466100	78369906	1
HCC6046	T1	15	78398048	102389808	1
HCC6046	T1	16	97450	3304788	1
HCC6046	T1	16	3306305	3435032	4
HCC6046	T1	16	3441676	48395989	2
HCC6046	T1	16	48594604	49557664	7
HCC6046	T1	16	49559124	50746238	2
HCC6046	T1	16	50750386	56974220	3
HCC6046	T1	16	57007067	57180313	7
HCC6046	T1	16	57279229	58768130	3
HCC6046	T1	16	60392356	90161267	1
HCC6046	T1	17	6003	25621021	1
HCC6046	T1	17	25621360	39093020	2
HCC6046	T1	17	39118431	39659239	4
HCC6046	T1	17	39661600	40913937	2
HCC6046	T1	17	40914342	72843496	2
HCC6046	T1	17	72843501	81083625	1
HCC6046	T1	18	158469	72264828	2
HCC6046	T1	18	72342926	72347359	5
HCC6046	T1	18	72592848	77927009	2
HCC6046	T1	19	287506	8809056	1
HCC6046	T1	19	8841416	9346671	3
HCC6046	T1	19	9407191	15662255	1
HCC6046	T1	19	15722586	16000503	2
HCC6046	T1	19	16008159	16034701	4
HCC6046	T1	19	16044956	20003032	1
HCC6046	T1	19	20003170	31930614	2
HCC6046	T1	19	32083171	39944179	2
HCC6046	T1	19	39948267	39962333	5
HCC6046	T1	19	39962977	45476467	2
HCC6046	T1	19	45490417	51607609	1
HCC6046	T1	19	51826857	51919578	2
HCC6046	T1	19	51919734	52091957	4
HCC6046	T1	19	52092779	53995088	2
HCC6046	T1	19	53995251	56244797	1
HCC6046	T1	19	56273949	57640660	2
HCC6046	T1	19	57640661	59082792	2
HCC6046	T1	20	68259	18168262	2
HCC6046	T1	20	18295585	18362014	6
HCC6046	T1	20	18448105	31876895	2
HCC6046	T1	20	31886793	33331006	2
HCC6046	T1	20	33331060	33338163	8
HCC6046	T1	20	33344983	39766503	2
HCC6046	T1	20	39792278	39987193	5
HCC6046	T1	20	39987278	43625700	2
HCC6046	T1	20	43723546	43851611	4
HCC6046	T1	20	43922404	60470079	2
HCC6046	T1	20	60485416	62895909	1
HCC6046	T1	21	9825960	9874114	2
HCC6046	T1	21	10793919	10910238	1
HCC6046	T1	21	10910277	16337455	3
HCC6046	T1	21	16337458	16340539	5
HCC6046	T1	21	17559996	31311851	1
HCC6046	T1	21	31538216	32513805	3
HCC6046	T1	21	32554807	43988571	1
HCC6046	T1	21	43994777	48072116	1
HCC6046	T1	22	16287266	17583177	3
HCC6046	T1	22	17584323	22318664	2
HCC6046	T1	22	22385409	23247212	4
HCC6046	T1	22	23401503	36357759	2
HCC6046	T1	22	36424175	36662112	4
HCC6046	T1	22	36678647	51208080	2
HCC6046	T1	X	11682173	24335039	2
HCC6046	T1	X	24483567	47308872	2
HCC6046	T1	X	47424042	54785538	2
HCC6046	T1	X	55187085	100667737	2
HCC6046	T1	X	100743459	100912730	5
HCC6046	T1	X	101138498	152772422	2
HCC6046	T2	1	721411	12327971	2
HCC6046	T2	1	12335990	14109299	4
HCC6046	T2	1	14149563	39571446	2
HCC6046	T2	1	39734330	115829470	2
HCC6046	T2	1	116206097	152085567	3
HCC6046	T2	1	152086333	152383441	8
HCC6046	T2	1	152384597	223286429	4
HCC6046	T2	1	223394295	247492982	3
HCC6046	T2	1	247587282	249106584	6
HCC6046	T2	1	249120365	249212637	3
HCC6046	T2	2	41449	163099545	2
HCC6046	T2	2	163174316	170371429	4
HCC6046	T2	2	170387449	179368625	2
HCC6046	T2	2	179391768	179702514	4
HCC6046	T2	2	179769994	219509904	2
HCC6046	T2	2	219510800	219695245	5
HCC6046	T2	2	219696314	238234465	2
HCC6046	T2	2	238242089	238419544	4
HCC6046	T2	2	238419548	242946660	2
HCC6046	T2	3	239350	36779341	2
HCC6046	T2	3	36779344	37033676	6
HCC6046	T2	3	37033679	46063503	2
HCC6046	T2	3	46065176	46450208	5
HCC6046	T2	3	46450210	49044297	2
HCC6046	T2	3	49048918	49066271	5
HCC6046	T2	3	49066424	77614256	2
HCC6046	T2	3	77651192	99515003	4
HCC6046	T2	3	99536729	125855814	3
HCC6046	T2	3	125856645	129373945	2
HCC6046	T2	3	129389184	131101124	4
HCC6046	T2	3	131221514	195492018	2
HCC6046	T2	3	195505637	195516350	5
HCC6046	T2	3	195516351	197687363	2
HCC6046	T2	4	53238	960646	1
HCC6046	T2	4	960751	961935	36
HCC6046	T2	4	962102	13548886	2
HCC6046	T2	4	13600574	13606726	5
HCC6046	T2	4	13614957	48490916	2
HCC6046	T2	4	48492289	190905693	1
HCC6046	T2	5	140384	1494965	1
HCC6046	T2	5	1798636	81601410	2
HCC6046	T2	5	81605958	82838149	5
HCC6046	T2	5	82875807	140263292	2
HCC6046	T2	5	140263492	140724970	4
HCC6046	T2	5	140724975	170736833	3
HCC6046	T2	5	170737012	180687851	2
HCC6046	T2	6	203388	45983332	2
HCC6046	T2	6	46047324	70071390	3
HCC6046	T2	6	70500232	75823468	2
HCC6046	T2	6	75825442	157529035	2
HCC6046	T2	6	157744324	170871464	2
HCC6046	T2	7	193415	5569119	1
HCC6046	T2	7	5569184	5633203	14
HCC6046	T2	7	5633317	64453176	2
HCC6046	T2	7	64852733	76797186	2
HCC6046	T2	7	76825553	94881485	3
HCC6046	T2	7	94913280	99063835	2
HCC6046	T2	7	99084091	99697358	5
HCC6046	T2	7	99697541	100610390	2
HCC6046	T2	7	100634877	100780453	7
HCC6046	T2	7	100802162	102389966	2
HCC6046	T2	7	102574241	127973423	4
HCC6046	T2	7	127975582	140397217	3
HCC6046	T2	7	140624167	144707421	5
HCC6046	T2	7	144707511	150095024	3
HCC6046	T2	7	150095029	150487707	6
HCC6046	T2	7	150491840	158890004	3
HCC6046	T2	8	182713	17920770	2
HCC6046	T2	8	17941370	19363353	5
HCC6046	T2	8	19456448	23290696	2
HCC6046	T2	8	23291823	94746283	2
HCC6046	T2	8	94746454	128751271	4
HCC6046	T2	8	128752670	131922168	12
HCC6046	T2	8	132051557	145926361	1
HCC6046	T2	8	145931134	146278799	2
HCC6046	T2	9	116864	26892743	2
HCC6046	T2	9	26905441	34646897	3
HCC6046	T2	9	34647000	35819455	4
HCC6046	T2	9	35825520	103312556	2
HCC6046	T2	9	103340419	114133073	4
HCC6046	T2	9	114135567	125239630	2
HCC6046	T2	9	125273301	125681995	4
HCC6046	T2	9	125682000	141016420	2
HCC6046	T2	10	93002	12940728	2
HCC6046	T2	10	13040133	70287111	3
HCC6046	T2	10	70331977	70645489	4
HCC6046	T2	10	70645492	129900007	2
HCC6046	T2	10	129900667	129914282	5
HCC6046	T2	10	129914712	135491369	1
HCC6046	T2	11	197313	4139775	2
HCC6046	T2	11	4388593	5624652	5
HCC6046	T2	11	5626502	8132639	4
HCC6046	T2	11	8148148	48239315	2
HCC6046	T2	11	48266523	60703755	4
HCC6046	T2	11	60703794	63531456	3
HCC6046	T2	11	63531558	65422078	2
HCC6046	T2	11	65422157	66476448	4
HCC6046	T2	11	66610236	71727465	8
HCC6046	T2	11	71797251	134257887	1
HCC6046	T2	12	176030	78513769	2
HCC6046	T2	12	78537012	121868321	2
HCC6046	T2	12	121870874	133780668	2
HCC6046	T2	13	19748064	20660099	1
HCC6046	T2	13	20716062	25715906	2
HCC6046	T2	13	25715910	110434501	1
HCC6046	T2	13	110434503	110437221	0
HCC6046	T2	13	110437302	110801721	11
HCC6046	T2	13	110802630	115051982	1
HCC6046	T2	14	19553435	23282769	5
HCC6046	T2	14	23286403	23992489	2
HCC6046	T2	14	23992490	26917648	4
HCC6046	T2	14	26949156	94708730	1
HCC6046	T2	14	94756069	95570427	4
HCC6046	T2	14	95573858	106366503	1
HCC6046	T2	14	106367052	107259812	4
HCC6046	T2	15	20433876	42944853	1
HCC6046	T2	15	42974268	42986927	4
HCC6046	T2	15	43017551	43384396	1
HCC6046	T2	15	43476390	43803462	2
HCC6046	T2	15	43813472	43873537	4
HCC6046	T2	15	43888076	78316996	1
HCC6046	T2	15	78398048	90029595	1
HCC6046	T2	15	90029651	102389808	1
HCC6046	T2	16	97450	3198092	2
HCC6046	T2	16	3198290	3487570	4
HCC6046	T2	16	3490683	14027020	2
HCC6046	T2	16	14028041	14355271	6
HCC6046	T2	16	14697961	28167616	2
HCC6046	T2	16	28222361	48278502	2
HCC6046	T2	16	49559124	50746238	2
HCC6046	T2	16	50750386	58768130	4
HCC6046	T2	16	60392356	83378778	1
HCC6046	T2	16	83658591	90161267	1
HCC6046	T2	17	6003	26898579	1
HCC6046	T2	17	26900391	26902597	8
HCC6046	T2	17	26911203	34955470	3
HCC6046	T2	17	34956072	38905632	2
HCC6046	T2	17	38906524	39684119	3
HCC6046	T2	17	39684218	48687347	2
HCC6046	T2	17	48695182	72773616	2
HCC6046	T2	17	72773645	81083625	2
HCC6046	T2	18	47395	60985916	2
HCC6046	T2	18	61029723	73000593	3
HCC6046	T2	18	74083157	77927009	1
HCC6046	T2	19	287506	8809056	1
HCC6046	T2	19	8841416	9346671	4
HCC6046	T2	19	9407191	19330142	2
HCC6046	T2	19	19334748	44679216	2
HCC6046	T2	19	44679678	45130951	4
HCC6046	T2	19	45138702	51607609	2
HCC6046	T2	19	51607614	53995088	3
HCC6046	T2	19	53995251	56244797	2
HCC6046	T2	19	56273949	56467431	4
HCC6046	T2	19	56515082	59082792	3
HCC6046	T2	20	68259	58348478	2
HCC6046	T2	20	58514089	58560184	6
HCC6046	T2	20	58562553	62895909	2
HCC6046	T2	21	9825960	9874114	0
HCC6046	T2	21	10862804	15954786	4
HCC6046	T2	21	16337008	16340539	6
HCC6046	T2	21	17559996	31311851	1
HCC6046	T2	21	31538216	32253929	4
HCC6046	T2	21	32492722	37665868	1
HCC6046	T2	21	37736365	43546613	1
HCC6046	T2	21	43639371	48072116	1
HCC6046	T2	22	16287266	22318664	2
HCC6046	T2	22	22385409	22556458	8
HCC6046	T2	22	22577494	24107055	3
HCC6046	T2	22	24109627	28397538	2
HCC6046	T2	22	28501177	28559662	8
HCC6046	T2	22	29107892	35948078	2
HCC6046	T2	22	36003184	36662112	5
HCC6046	T2	22	36678647	38119766	2
HCC6046	T2	22	38119807	38121127	5
HCC6046	T2	22	38121130	51208080	2
HCC6046	T2	X	11783623	37587574	3
HCC6046	T2	X	38144790	54559076	2
HCC6046	T2	X	54783313	64723123	5
HCC6046	T2	X	64754187	69489369	2
HCC6046	T2	X	69646554	100667737	3
HCC6046	T2	X	100743459	100912730	5
HCC6046	T2	X	101138498	132548980	2
HCC6046	T2	X	132887478	152612599	3
HCC6046	T2	X	152612603	154493574	2
HCC6046	T3	1	721411	1572902	0
HCC6046	T3	1	1573070	12251919	1
HCC6046	T3	1	12252387	14109299	6
HCC6046	T3	1	14149563	43305984	1
HCC6046	T3	1	43308064	46662894	4
HCC6046	T3	1	46662910	92949120	1
HCC6046	T3	1	92979161	116931612	2
